date,SMALL LoBM,ME1 BM2,ME1 BM3,ME1 BM4,SMALL HiBM,ME2 BM1,ME2 BM2,ME2 BM3,ME2 BM4,ME2 BM5,ME3 BM1,ME3 BM2,ME3 BM3,ME3 BM4,ME3 BM5,ME4 BM1,ME4 BM2,ME4 BM3,ME4 BM4,ME4 BM5,BIG LoBM,ME5 BM2,ME5 BM3,ME5 BM4,BIG HiBM
197901,10.1006,9.9321,8.1734,10.5632,11.8293,8.8668,8.0495,8.0086,7.3993,10.2038,6.9897,6.4087,7.9547,6.9998,9.7095,5.7053,5.7217,6.035,8.5357,6.4569,2.453,5.0185,4.2442,5.3315,7.6381
197902,-2.9749,-3.7188,-2.2886,-2.8246,-1.4243,-3.0003,-3.1573,-2.7416,-3.2709,-2.3298,-4.782,-2.5584,-1.8335,-1.6336,-1.1709,-4.049,-3.9832,-3.1326,-3.1848,-4.2921,-4.0001,-2.4826,-2.1391,-1.8837,-2.8166
197903,12.1754,9.4782,8.08,7.1946,8.5009,12.3131,9.142,8.5092,7.2273,8.5064,10.4622,8.8548,7.8376,8.8392,12.9276,7.518,8.1828,6.876,8.0606,9.6411,5.015,6.0792,4.987,6.1633,6.5187
197904,3.1302,2.6774,2.2018,2.9597,3.5207,1.6278,3.0621,2.0711,2.9901,2.2492,1.621,0.4006,2.897,1.9502,4.1477,2.036,1.0338,1.4047,0.4557,1.6928,-0.1605,0.6766,-0.2137,1.5108,-0.987
197905,-2.6385,-1.1382,-1.3217,-0.8104,-1.1055,-2.3027,-1.744,-0.1765,-0.4064,-0.6175,-3.4398,-3.1208,-0.373,0.4871,-2.0958,-0.2247,-1.5729,-1.6698,-0.5279,-1.0225,-2.1208,-0.8551,-1.2997,-1.9578,-1.3257
197906,5.8434,5.5179,5.3058,4.5246,5.4099,7.4402,5.6194,3.8977,5.8874,8.3869,3.4984,4.6354,6.1974,6.3217,6.6207,5.1343,7.2715,6.3783,7.8912,6.0964,2.2927,4.674,5.0669,6.5616,2.7229
197907,2.2431,2.6326,3.3204,3.1791,2.2661,1.8783,2.5373,2.9741,4.8656,4.0067,3.0528,3.9166,4.2612,2.7295,5.5555,1.5089,2.9857,3.0146,2.5266,2.8743,-0.4229,1.7055,1.5091,1.2504,3.6669
197908,8.955,9.0445,6.1707,7.0789,8.1171,8.486,8.5533,7.2044,6.7524,7.2544,9.4669,7.9008,5.6325,5.7021,6.9475,8.5062,6.3121,6.8628,5.0004,8.0426,6.3725,7.1229,4.4012,5.373,5.3039
197909,-0.182,-0.4973,-1.514,-0.5319,-1.0147,0.73,0.6698,-2.5711,-1.3821,-1.9282,1.3529,0.0515,-1.3532,-3.0943,-1.4618,-0.4209,0.3457,-0.1191,-2.1123,-1.6546,-1.7483,0.8617,1.634,0.7716,0.4915
197910,-10.8686,-9.8344,-11.5246,-9.5789,-11.6918,-8.5549,-10.6009,-11.6837,-11.948,-11.5569,-8.2455,-8.5302,-10.291,-7.6331,-12.3511,-7.5555,-7.7614,-8.2723,-9.9994,-10.7159,-6.2888,-5.4882,-5.7095,-7.0308,-7.1669
197911,10.938,8.5299,6.6747,5.1629,6.5707,11.2343,7.8853,6.7931,7.3348,7.4622,11.5187,7.0413,6.5955,6.7874,5.3509,9.9145,7.1191,7.5361,6.4872,5.4365,4.9948,7.3537,4.1488,7.2501,1.0008
197912,11.5365,8.3465,5.8662,6.711,5.2942,8.8306,6.2479,5.6152,3.6902,5.0361,5.6181,3.2452,2.804,2.2739,8.0302,4.5287,3.998,2.1615,2.0349,4.2355,1.9075,3.7193,-0.1054,0.9011,2.2698
198001,12.9309,10.4509,8.5281,8.9367,11.0463,6.9858,7.3696,6.3157,4.6864,9.1738,5.2802,6.7236,6.8436,6.2804,9.3286,7.5688,7.6742,6.4642,0.7097,8.3115,3.3805,7.5176,5.6858,7.7689,10.2286
198002,0.5685,-0.1553,-2.1423,-1.975,-2.1444,-1.6076,-0.3043,-3.0696,-4.2871,-1.1258,-1.3202,-3.5393,-4.353,-4.1778,-2.5533,-2.4745,-1.2175,-2.9952,-4.5978,-1.8549,-4.339,1.0699,3.9772,1.7563,2.4902
198003,-22.077,-19.3763,-17.586,-15.6043,-17.619,-19.0307,-16.4579,-16.8753,-14.6076,-17.677,-15.8484,-14.9858,-16.579,-12.855,-19.1128,-12.1957,-14.1445,-13.0439,-11.2044,-16.7798,-6.308,-11.4294,-9.555,-11.358,-12.8861
198004,6.2239,6.5833,6.8456,5.3506,6.0553,6.3139,4.7287,6.2921,7.953,3.9293,6.7846,7.0929,7.2939,8.8882,5.9313,4.7201,6.0112,7.3992,9.1134,6.5351,2.9977,3.4072,5.4608,7.8576,2.8631
198005,7.2459,6.5733,7.0571,6.6819,7.6746,8.9588,10.03,7.0092,7.8933,9.8395,7.3304,6.9459,8.7575,7.8788,9.2893,7.6577,8.0592,9.4646,7.6172,8.5325,4.9816,5.2052,5.2626,4.0197,6.1383
198006,4.9439,3.7532,3.4608,4.1446,5.4237,4.4866,6.66,4.1377,5.6651,2.1309,4.961,5.4712,4.1155,4.4698,2.4913,5.7966,3.962,4.6123,2.9388,5.309,2.1572,4.1988,1.9455,4.823,0.249
198007,12.1151,12.5796,10.2221,8.1176,8.8152,14.4596,11.3284,9.8976,7.6059,8.3508,13.1578,8.263,9.3619,5.4343,6.0631,11.08,10.3706,7.5497,3.2687,4.8287,11.1533,6.0846,3.3029,3.1907,5.2541
198008,11.4808,8.8857,6.5514,7.2711,5.0758,8.2902,7.1937,4.1515,3.0189,3.6696,6.666,6.4162,2.3151,1.9042,0.7541,4.468,2.0818,2.5978,0.06,0.6527,2.0005,0.9612,1.1125,2.2081,0.0837
198009,6.4748,2.9475,2.8491,1.3028,3.179,4.6095,3.6846,3.7556,0.9129,1.1767,5.3561,2.2594,2.7456,1.5141,-1.3126,5.8781,4.3619,1.702,0.176,0.2529,3.0991,5.6656,3.2842,-1.1106,0.0314
198010,7.762,5.5854,4.3917,3.6015,2.1991,6.618,2.2713,0.6878,3.3861,1.6885,2.218,2.3769,2.8275,1.4055,2.1216,2.3659,3.5685,-0.7983,-1.2633,-0.1654,0.6068,4.0471,4.7087,-1.7668,0.817
198011,16.4103,6.4005,5.6502,0.9849,1.8304,13.455,7.4653,4.3988,6.4091,3.676,11.7376,7.0855,3.505,2.3275,1.6411,13.1404,13.8997,4.8186,2.8904,0.9367,10.651,14.2736,18.5479,5.2796,3.9964
198012,-6.4093,-5.6682,-3.5644,-2.6904,-3.4275,-5.1269,-2.3956,-1.9909,-1.4557,-0.3376,-3.838,-3.2388,-0.4676,-0.9983,-0.1335,-3.6459,-4.4759,-0.4186,0.6393,-0.4546,0.0924,-5.5296,-5.906,-1.327,-0.4463
198101,-4.4541,-0.4488,2.0334,1.6311,3.1485,-4.9628,-0.0338,-0.2186,1.8026,3.1023,-4.1268,-1.7204,-0.9898,2.0129,2.7102,-6.6622,-3.4526,-0.1608,0.4866,1.4324,-6.1346,-7.3192,-6.465,0.0363,1.9864
198102,-3.4045,0.0165,1.2538,1.994,2.5098,-0.4446,1.5802,2.7781,3.5061,3.8639,2.4065,2.433,3.7864,-0.0499,1.3553,1.33,2.5407,4.3888,1.3373,3.794,3.265,2.0115,-0.602,3.1146,-0.6153
198103,7.2818,9.4495,8.5917,8.9755,7.314,8.0677,8.36,7.8297,7.8425,7.5275,7.6577,7.7999,7.9864,9.067,6.9676,9.2543,6.7772,8.3068,7.4034,7.6968,2.9453,3.204,0.2758,3.433,8.1673
198104,2.8941,4.6714,3.56,4.7323,5.489,1.8303,3.5544,3.7248,3.7581,4.0242,2.1644,3.4207,1.187,0.9754,3.7114,-0.0049,-0.8281,0.7658,0.2999,1.7053,-2.7511,-4.2708,-2.8205,2.1239,-2.9574
198105,4.9653,4.9324,4.3999,2.4889,2.8337,6.3194,2.1804,2.8397,0.2891,2.5058,2.1258,3.8547,2.9395,1.4441,5.1206,3.547,2.1745,1.6668,1.0741,3.3478,1.5788,-2.1291,-1.9789,3.8169,0.5521
198106,-7.0155,-0.5011,1.2936,2.7162,1.4854,-7.1244,-0.5018,-0.8334,-0.1153,1.4791,-4.7906,-0.2099,-0.3997,2.3291,-1.7095,-5.1757,-1.5531,0.7969,2.5865,-0.5766,-4.4628,1.1583,3.4221,-0.8594,1.0217
198107,-4.6537,-3.2701,-2.777,-1.9821,-2.2789,-2.4953,-3.3861,-0.5508,-1.5333,-2.0176,-1.7366,-2.0704,-3.0313,-2.9233,-0.471,2.0579,-1.1502,-2.4478,-2.5409,-3.1747,1.6134,2.7148,-2.0268,-2.171,0.5965
198108,-12.7417,-8.5951,-7.4731,-5.3689,-5.0438,-10.3597,-8.1072,-4.7661,-5.5163,-5.7071,-8.2374,-6.0033,-5.5941,-5.7347,-3.4041,-6.939,-6.2744,-3.9195,-5.265,-3.0611,-6.1701,-6.6584,-5.7745,-5.1307,-0.4253
198109,-13.5206,-8.2082,-7.3637,-6.6366,-6.2869,-10.3044,-6.755,-6.5454,-3.3361,-5.5566,-9.3285,-5.8642,-6.1373,-1.6434,-3.8442,-9.3464,-7.6976,-6.5454,-3.8612,-4.3109,-6.2933,-6.2496,-6.1772,-2.1958,0.5234
198110,10.5516,7.9145,8.5096,7.0247,5.1358,11.0404,6.7345,7.0929,7.654,5.9726,10.8375,5.2893,7.3441,5.1736,4.15,10.0782,8.0884,4.9061,4.135,3.7155,7.7948,7.5579,2.6359,1.5943,4.8102
198111,-1.0829,1.9786,3.8942,2.7119,3.9024,1.5875,5.1648,4.86,6.0958,5.3619,0.6209,2.9828,4.3265,3.1606,5.4019,4.1055,3.8922,2.53,7.4007,4.8362,3.6033,6.0422,5.1603,4.4416,3.7195
198112,-4.1367,-1.8282,-0.3484,-0.515,-1.0179,-1.7892,-0.4016,-1.6996,-2.3302,-1.7117,-1.8959,-2.1271,-1.0344,-1.1983,-3.0372,-3.1642,-2.3397,-1.7383,-2.3838,-2.4483,-2.979,-3.442,-3.7433,-2.0612,-1.7567
198201,-3.1715,-0.4062,-1.8378,-1.5494,-0.2786,-5.4882,-3.5887,-3.768,-3.1172,0.569,-6.2224,-3.5232,-4.8921,-1.9755,1.062,-6.5202,-4.0254,-3.9297,-1.6405,-1.6513,-0.2472,-3.9582,-2.76,-1.0953,1.4504
198202,-7.6761,-4.0329,-2.8958,-2.9165,-0.9394,-7.3965,-5.016,-3.9711,-0.9626,-0.4571,-7.7855,-2.9741,-1.4265,-3.1415,0.2503,-6.9709,-6.2445,-3.61,-0.1205,0.7829,-7.3547,-7.3262,-2.5905,-1.1907,-4.0071
198203,-2.3388,-0.2301,-1.1342,-0.4156,0.291,-3.8172,0.2596,-1.1554,1.9014,1.693,-2.4612,0.0161,1.0754,0.0064,2.5615,-3.0744,-1.5916,0.1219,0.1084,1.0649,-3.4941,0.4164,-1.563,2.5956,2.0438
198204,6.3582,6.2629,5.6668,4.6493,4.4702,6.6906,6.7141,5.907,4.3692,4.1924,5.9162,6.0278,4.4844,5.2263,4.7627,6.2458,5.0012,4.519,3.7172,5.0006,6.6516,3.8668,3.0996,3.0565,0.4977
198205,-3.1445,-1.7324,-0.0457,-1.0164,-0.3107,-3.9048,-3.652,-2.7849,-1.8917,-2.042,-3.312,-2.1057,-3.4177,-1.286,-1.4103,-4.6049,-4.5583,-4.0154,-4.0247,-2.6148,-4.0226,-1.8377,-1.5203,-3.3992,-1.3048
198206,-4.3393,-2.9401,-2.6167,-1.068,-1.5387,-4.2976,-1.1894,-1.4604,-0.7285,-1.124,-4.1575,-0.4164,-0.4015,-2.3546,-1.9357,-4.4634,-2.8115,-0.7127,-1.1497,0.4285,-2.8165,-1.2079,-0.5493,-1.8226,-2.8953
198207,-3.856,-2.4985,0.314,-0.8645,-0.4113,-3.4201,1.3858,-0.4119,-0.1102,-1.1047,-1.7594,-0.7045,-2.9678,-3.0856,-1.9012,-1.4114,-4.0745,-1.7458,-3.7509,-2.8109,0.6534,-3.7154,-4.503,-2.0069,-1.764
198208,4.7656,7.3574,6.4014,4.9323,5.6677,7.9355,8.3086,10.1356,8.1216,8.2147,10.5401,10.9988,11.864,11.166,10.9937,12.1158,12.8492,10.3622,12.8077,14.0089,11.2943,12.0515,13.0168,13.4939,13.4753
198209,2.2214,2.3578,5.8287,3.935,4.4401,2.3812,2.9461,4.9275,5.4738,5.961,3.2333,5.4251,4.2566,4.314,2.0802,2.7507,2.2013,7.9105,2.8301,-0.0277,1.7432,1.9305,1.1204,-0.1189,-0.0732
198210,17.5935,13.3393,13.128,12.6468,11.7632,17.4012,12.2811,13.4424,10.9031,11.0294,14.858,13.467,12.4815,13.8385,12.5608,15.7556,14.8968,12.9681,12.8853,12.833,11.5116,11.3482,10.2618,10.6103,8.7713
198211,8.7521,10.6347,11.5294,10.2408,10.4542,9.7269,8.9722,8.041,7.391,8.8414,10.5604,8.7713,6.0431,5.1343,8.8461,7.348,6.983,4.2144,5.8516,7.2974,7.221,4.1766,1.2613,2.4866,3.163
198212,2.5117,2.148,2.2384,2.1506,2.3249,-0.1201,2.2719,0.9951,0.0056,0.8299,0.7365,0.399,-0.8216,0.2751,2.3493,0.9202,0.1385,2.438,0.4561,2.6453,2.3143,-0.109,1.1331,0.6066,4.1963
198301,13.4023,8.503,8.9081,9.1449,7.4021,8.0693,8.0288,3.5213,4.5766,4.7402,6.4971,2.8826,3.8554,3.1933,3.8644,4.8236,3.4321,2.3835,2.3678,2.0805,2.0603,3.0681,3.8624,6.6982,1.5673
198302,3.111,4.6449,8.2342,7.4738,9.1769,5.1222,5.0874,7.9231,6.0484,5.1975,4.8608,4.8546,5.4447,4.2113,5.3319,4.8927,2.9015,3.1264,3.3737,4.4774,2.4489,3.9466,3.0901,0.7214,3.4538
198303,2.7274,5.6359,6.7985,4.7872,7.1637,1.6932,4.0277,6.5737,6.9533,4.8358,2.1292,6.809,4.5702,7.6581,4.9482,0.6644,2.6598,4.6694,5.8904,5.1438,3.3492,2.5207,4.1075,2.9527,3.5974
198304,7.3114,7.3292,8.7098,9.0513,9.1046,7.9632,8.2554,8.9587,6.8924,7.9651,6.968,6.7668,7.2377,6.5617,6.4072,5.2444,5.7408,7.3807,6.8776,6.2267,6.546,6.1083,8.8683,8.5264,9.1978
198305,12.4677,10.2319,8.9873,8.6921,7.7722,5.695,6.1766,5.1598,4.1034,5.0646,5.4223,5.2742,2.692,2.1332,1.446,4.7567,5.5011,4.1988,1.5974,1.0414,-0.9271,-2.2479,-0.4211,-1.2835,-0.344
198306,4.1522,6.7287,3.6738,2.9522,4.3142,6.9736,5.4966,1.4548,3.6175,3.1313,4.8737,5.7225,4.6148,1.7983,1.1259,6.2646,4.7312,4.1021,-0.964,1.8766,5.9202,5.1767,2.7827,1.2791,1.8533
198307,-6.1018,-2.1124,-0.8783,0.7878,0.7115,-7.3793,-4.5167,-0.5536,1.803,0.8581,-6.1207,-2.8707,2.4757,0.8332,1.0157,-4.5156,-3.4099,-4.6852,-0.7824,-0.5698,-4.8247,-5.9942,-3.6663,-0.1805,-2.1845
198308,-6.1302,-3.4995,-2.5745,-3.6163,-1.1972,-5.3422,-3.425,-2.8523,-1.0488,0.7805,-3.8576,-4.0752,-1.5129,-0.8519,2.6381,-2.7387,-1.8196,-0.3936,2.4809,3.6887,-0.6284,-0.4424,0.3035,4.262,6.5737
198309,-2.99,0.169,0.3121,1.8247,1.6602,1.1644,1.4125,3.6059,4.9073,3.6063,2.2388,3.9296,3.1382,4.8818,6.7265,3.046,2.2415,2.9317,2.6985,1.5007,2.876,1.9052,1.9963,-1.1129,0.5811
198310,-10.3534,-6.1953,-5.3837,-3.5412,-2.9,-10.1702,-7.3545,-4.249,-1.5475,-3.1054,-8.311,-4.7479,-2.6058,-0.9134,-1.5559,-7.5535,-2.0048,-1.7865,-1.6267,-0.4166,-2.4482,-2.3656,-0.2689,-0.0104,-0.6767
198311,3.7246,3.5092,3.441,2.7524,4.2754,6.0365,5.1776,5.097,5.3612,5.0112,6.2419,4.0117,4.4622,3.9562,3.893,5.7789,2.4217,4.7116,4.5325,3.7993,1.2336,3.3284,2.7449,1.6252,0.7234
198312,-5.1295,-1.1065,-0.8386,-0.3037,0.7701,-3.1958,-1.2056,0.0445,-0.079,0.2439,-3.1159,-1.1856,-0.3758,-1.0682,0.9799,-3.1149,-1.091,-2.7514,-1.6117,-0.5361,-0.124,0.0117,-2.2105,-1.0459,0.5088
198401,-1.9102,-0.9955,0.6489,1.3858,3.1461,-6.199,-1.3298,-0.8665,0.0333,3.6575,-6.7973,-4.3442,-2.1072,0.3835,-0.0722,-7.7716,-3.6618,-1.702,-0.4771,0.4633,-5.7369,-0.7867,1.1785,1.6408,6.8324
198402,-7.4494,-6.7974,-5.1806,-4.3664,-4.633,-7.2417,-6.0016,-3.9733,-3.6394,-3.7417,-6.8055,-7.3464,-4.659,-4.4966,-2.255,-5.3858,-6.1357,-5.5249,-3.2073,-4.699,-3.7706,-6.0619,-4.1376,-2.5419,0.6412
198403,-0.9091,1.3869,0.5587,1.9696,2.159,-0.0399,1.2842,0.8638,1.2272,2.1145,0.407,1.2648,2.2309,1.3012,3.0488,0.4002,1.4792,2.8978,1.5429,4.2434,1.7833,3.075,0.0374,1.6441,-1.2503
198404,-3.8966,-1.8358,-0.5329,-0.0216,-0.951,-1.3168,1.4723,0.4716,0.1777,-1.1059,0.4851,0.9583,-0.1335,-1.3549,0.191,-1.7996,0.187,-0.4851,-2.2838,-1.8442,1.4616,-0.6652,1.2085,1.6368,2.3331
198405,-6.1726,-4.3659,-5.1124,-3.3627,-3.4725,-6.1982,-5.0529,-5.1038,-3.7351,-4.0053,-5.6648,-5.5059,-5.8179,-4.2221,-6.3191,-3.9101,-4.4867,-4.9164,-5.2872,-7.5474,-5.1812,-3.3334,-6.3724,-4.0124,-6.1644
198406,1.3379,3.5021,2.0739,1.5761,1.3146,3.9004,4.6784,1.8298,2.8057,1.0154,6.4029,5.2976,0.8645,1.5311,-0.6284,5.9518,4.8334,1.8093,1.7299,2.5471,3.4782,5.3065,2.0134,-1.0091,5.1177
198407,-7.1532,-5.0977,-4.5777,-1.8314,-2.168,-5.2769,-5.2775,-1.4228,-3.7884,-3.8261,-3.5125,-3.3574,-2.9824,-3.1724,-0.9706,-3.8427,-4.6249,-2.5122,-4.4951,-0.4935,0.34,-1.4032,-0.0098,-2.986,-2.3041
198408,11.484,11.7329,8.7025,6.8558,8.79,15.9523,10.4716,10.1406,9.1804,10.3774,15.5812,12.9519,10.732,12.203,9.4312,12.926,13.4089,12.4254,11.1187,9.9794,10.7231,10.1586,10.2268,11.5575,12.4685
198409,-2.6366,-1.6274,0.5317,1.3544,2.3699,-5.529,0.3432,1.8965,1.4912,3.1899,-4.0208,1.454,1.9147,1.996,3.5611,-1.5998,-1.6176,0.6593,1.4992,4.4734,-2.7413,-1.6342,-0.498,1.8657,3.1014
198410,-3.9255,-1.3423,-2.1974,-1.4145,-1.2958,-2.9984,-1.6394,-0.1243,0.8749,0.7374,-1.7611,-0.599,1.4962,-1.6782,1.4924,-0.3484,-0.1696,0.6914,0.3144,1.6904,0.8826,2.761,1.3051,-0.4372,-1.5342
198411,-5.655,-4.0641,-1.2544,-1.4964,-0.9927,-5.8008,-2.0017,-0.3692,-0.0167,1.2188,-3.9183,0.4151,1.2042,1.5784,1.9821,-3.5243,-0.6241,-1.0007,0.719,2.0313,-2.4423,-0.9692,-1.6542,-0.7234,1.4053
198412,0.5084,1.0584,0.9848,0.5274,0.7066,2.0736,2.3699,1.6817,2.4106,2.5332,4.6944,3.6395,0.747,1.7417,1.8839,3.0884,1.8336,2.2277,3.0169,3.5314,2.6036,2.3681,2.806,3.0701,1.3434
198501,15.9119,15.113,10.5651,10.0928,8.6086,16.181,13.0648,9.0481,9.8801,9.0527,13.6798,10.3784,9.7609,8.7694,8.1887,12.4232,13.0126,8.4275,7.8743,6.4025,9.5005,7.9747,7.4975,6.9228,4.4735
198502,3.7375,4.65,3.5386,2.6512,3.822,2.9061,3.1838,2.4622,2.0399,1.2319,2.1559,0.9187,1.2694,1.9245,-0.6134,2.3027,-1.0494,2.0029,2.5493,1.1719,0.274,2.693,1.5496,2.4895,2.7501
198503,-2.6003,-2.9224,-1.3044,-1.2498,-0.3421,-4.6508,-3.3862,-0.7745,0.4118,3.0122,-4.4262,-1.1264,-1.9807,0.7261,3.7345,-3.4337,-2.1323,0.1037,1.0698,4.3029,-1.397,0.9681,-0.7039,1.0786,1.562
198504,-2.1763,-1.6765,0.2271,0.458,0.2523,-3.1956,-1.4976,-0.1569,2.5027,0.6707,-1.0952,-1.528,-0.3564,2.6433,1.5041,-1.4491,-3.2324,0.5168,0.796,1.0626,-1.6393,-2.3662,-1.3281,1.2736,2.9059
198505,2.5517,4.1011,3.7283,2.7183,1.0869,4.0913,4.0859,3.3213,5.4285,2.9474,6.2757,5.7986,3.2996,4.4717,4.1974,6.5208,5.87,5.6414,4.4271,6.4995,5.7588,7.5886,8.6477,5.6598,4.5898
198506,0.5812,0.5529,0.9696,1.39,2.7484,0.8844,2.3763,2.4904,3.0761,3.5051,2.621,2.0274,3.9687,2.6669,3.3625,1.8733,1.8815,2.2635,3.5372,0.8992,0.6875,2.8474,1.3902,0.3459,2.3261
198507,2.5418,2.8855,2.4096,1.6962,2.0911,3.1919,3.3763,4.5672,0.047,0.8875,1.3498,2.8253,1.2961,0.9117,1.775,-0.5459,0.4118,1.117,-2.1051,0.8818,0.5774,-0.4716,-1.7845,-1.5005,-2.3639
198508,-1.6205,-0.9807,-0.7085,0.011,-0.8631,-1.9709,-0.8972,1.0085,0.392,0.3125,-2.3815,-0.8568,-0.0839,-0.601,0.5243,-1.817,-0.2391,1.097,-0.2656,0.2828,-1.7641,0.1579,-0.7077,0.3951,0.7948
198509,-8.0412,-5.78,-4.935,-3.926,-4.0665,-7.3923,-6.172,-3.3449,-3.5573,-5.3443,-6.8827,-4.3795,-3.185,-3.9877,-3.0778,-5.0315,-4.0728,-4.7601,-6.3535,-4.7379,-3.6483,-1.4507,-3.0356,-3.2714,-4.0215
198510,0.71,1.8675,3.6187,3.3257,1.8175,4.1098,3.6499,4.178,5.7893,3.1723,4.24,4.4096,4.3607,2.4039,3.4886,5.6865,5.3484,4.272,5.5031,5.0889,3.7316,4.3214,4.8707,5.883,6.3014
198511,5.4753,6.3753,6.4295,5.071,4.7038,9.3527,7.2121,8.1477,7.032,6.7039,7.532,7.3962,5.7747,6.4283,6.4653,8.7828,6.7809,8.301,5.4985,5.6288,10.021,8.1687,7.8337,3.9433,4.6884
198512,3.6553,5.2843,4.1022,4.0385,3.4071,5.164,4.2355,5.1506,3.7685,0.2863,5.8744,4.5748,2.746,2.6689,5.4637,3.7554,4.2864,2.8272,4.97,5.1762,6.8629,3.7452,4.8707,3.0815,4.3461
